	subjects	classes	status	B0	Dice	HD95
937	sub_63	L-PCA	without_pp	0.0	0.9177489177489178	0.431640625
938	sub_64	L-PCA	without_pp	2.0	0.9161676646706587	0.404296875
939	sub_65	L-PCA	without_pp	0.0	0.9168000000000001	0.431640625
940	sub_66	L-PCA	without_pp	0.0	0.865814696485623	0.70001220703125
941	sub_67	L-PCA	without_pp	1.0	0.8597376387487387	0.48046875
942	sub_68	L-PCA	without_pp	0.0	0.771689497716895	0.572265625
943	sub_69	L-PCA	without_pp	0.0	0.870615296147211	0.5192815661430359
944	sub_70	L-PCA	without_pp	0.0	0.8271028037383178	0.5469028949737549
945	sub_71	L-PCA	without_pp	0.0	0.7928571428571429	0.70001220703125
946	sub_72	L-PCA	without_pp	0.0	0.9034965034965036	0.431640625
947	sub_73	L-PCA	without_pp	0.0	0.7812700449005773	0.5910970568656921
948	sub_74	L-PCA	without_pp	0.0	0.9047619047619047	0.529296875
949	sub_75	L-PCA	without_pp	0.0	0.8809055118110237	0.431640625
950	sub_76	L-PCA	without_pp	0.0	0.8340888485947416	0.38671875
951	sub_77	L-PCA	without_pp	0.0	0.7433460076045627	2.734375
952	sub_78	L-PCA	without_pp	0.0	0.7896592244418331	0.93359375
953	sub_79	L-PCA	without_pp	0.0	0.8976215098241986	0.46484375
954	sub_80	L-PCA	without_pp	0.0	0.7499999999999999	0.5690000057220459
955	sub_81	L-PCA	without_pp	0.0	0.9193548387096774	0.55859375
956	sub_82	L-PCA	without_pp	0.0	0.886426592797784	0.41015625
957	sub_83	L-PCA	without_pp	0.0	0.7788065843621399	1.536281704902649
958	sub_84	L-PCA	without_pp	0.0	0.9316493313521547	0.423828125
959	sub_85	L-PCA	without_pp	0.0	0.9116379310344828	0.5078125
960	sub_86	L-PCA	without_pp	0.0	0.6921606118546846	5.110921835899346
961	sub_87	L-PCA	without_pp	1.0	0.9292375205704881	0.390625
962	sub_88	L-PCA	without_pp	0.0	0.8594306049822064	0.431640625
963	sub_89	L-PCA	without_pp	0.0	0.9238636363636363	0.390625
964	sub_90	L-PCA	without_pp	0.0	0.9337539432176656	0.431640625
965	sub_91	L-PCA	without_pp	1.0	0.8787061994609164	6.560352849960321
966	sub_92	L-PCA	without_pp	0.0	0.9363295880149813	0.541015625
967	sub_93	L-PCA	without_pp	0.0	0.9366786140979689	0.517578125
968	sub_94	L-PCA	without_pp	0.0	0.9325610260653703	0.390625
969	sub_95	L-PCA	without_pp	0.0	0.8818493150684932	0.376953125
970	sub_96	L-PCA	without_pp	0.0	0.9001105786951715	0.699951171875
971	sub_97	L-PCA	without_pp	1.0	0.8470111448834853	0.70001220703125
972	sub_98	L-PCA	without_pp	0.0	0.9651847884306375	0.369140625
973	sub_99	L-PCA	without_pp	0.0	0.9416058394160584	0.423828125
974	sub_100	L-PCA	without_pp	1.0	0.877042132416165	0.796875
975	sub_101	L-PCA	without_pp	0.0	0.9404761904761905	0.40625
976	sub_102	L-PCA	without_pp	0.0	0.940388479571333	0.36328125
977	sub_103	L-PCA	without_pp	0.0	0.9556259904912836	0.416015625
978	sub_104	L-PCA	without_pp	0.0	0.8884859474161378	2.315488338470452
979	sub_105	L-PCA	without_pp	0.0	0.903163950143816	0.443359375
980	sub_106	L-PCA	without_pp	1.0	0.958904109589041	0.447265625
981	sub_107	L-PCA	without_pp	0.0	0.9557216791259343	0.431640625
982	sub_108	L-PCA	without_pp	1.0	0.902127659574468	0.546875
983	sub_109	L-PCA	without_pp	0.0	0.9424307036247335	0.54296875
984	sub_110	L-PCA	without_pp	0.0	0.941588785046729	0.41796875
985	sub_111	L-PCA	without_pp	0.0	0.8842337375964718	3.1156270623207067
986	sub_112	L-PCA	without_pp	0.0	0.8895979578813018	0.484375
987	sub_113	L-PCA	without_pp	0.0	0.961352657004831	0.0
988	sub_114	L-PCA	without_pp	0.0	0.9360210341805433	0.419921875
989	sub_115	L-PCA	without_pp	0.0	0.9570335491465568	0.431640625
990	sub_116	L-PCA	without_pp	0.0	0.9625779625779627	0.390625
991	sub_117	L-PCA	without_pp	1.0	0.820754716981132	0.70001220703125
992	sub_118	L-PCA	without_pp	0.0	0.9637774902975421	0.5
993	sub_119	L-PCA	without_pp	0.0	0.9442307692307692	0.462890625
994	sub_120	L-PCA	without_pp	2.0	0.898989898989899	0.75
995	sub_121	L-PCA	without_pp	0.0	0.9382940108892922	0.40625
996	sub_122	L-PCA	without_pp	0.0	0.9611650485436893	0.556640625
997	sub_123	L-PCA	without_pp	1.0	0.8127853881278538	4.984683036804199
998	sub_124	L-PCA	without_pp	0.0	0.9538645895745956	0.400390625
999	sub_125	L-PCA	without_pp	0.0	0.9302325581395349	0.50390625
1000	sub_1	L-Pcom	without_pp	2.0	0.0	90.0
1001	sub_2	L-Pcom	without_pp			
1002	sub_3	L-Pcom	without_pp	0.0	0.8057040998217468	0.50390625
1003	sub_4	L-Pcom	without_pp			
1004	sub_5	L-Pcom	without_pp			
1005	sub_6	L-Pcom	without_pp			
1006	sub_7	L-Pcom	without_pp	0.0	0.8220858895705522	1.9325369596481323
1007	sub_8	L-Pcom	without_pp	0.0	0.7747035573122528	0.7021948069334006
1008	sub_9	L-Pcom	without_pp			
1009	sub_10	L-Pcom	without_pp			
1010	sub_11	L-Pcom	without_pp	0.0	0.3177570093457944	6.360734438896179
1011	sub_12	L-Pcom	without_pp	0.0	0.8932203389830509	0.498046875
1012	sub_13	L-Pcom	without_pp	0.0	0.7862595419847328	0.7000007629394531
1013	sub_14	L-Pcom	without_pp	1.0	0.0	90.0
1014	sub_15	L-Pcom	without_pp	0.0	0.6396396396396397	1.93403959274292
1015	sub_16	L-Pcom	without_pp			
1016	sub_17	L-Pcom	without_pp			
1017	sub_18	L-Pcom	without_pp	1.0	0.6282051282051282	3.853895521163939
1018	sub_19	L-Pcom	without_pp	1.0	0.7335722819593787	0.8265205025672913
1019	sub_20	L-Pcom	without_pp			
1020	sub_21	L-Pcom	without_pp			
1021	sub_22	L-Pcom	without_pp	2.0	0.0	90.0
1022	sub_23	L-Pcom	without_pp			
1023	sub_24	L-Pcom	without_pp			
1024	sub_25	L-Pcom	without_pp			
1025	sub_26	L-Pcom	without_pp	1.0	0.0	90.0
1026	sub_27	L-Pcom	without_pp	2.0	0.4717948717948718	1.5404013097286224
1027	sub_28	L-Pcom	without_pp	0.0	0.6242774566473989	0.9066372513771057
1028	sub_29	L-Pcom	without_pp	4.0	0.0	90.0
1029	sub_30	L-Pcom	without_pp	1.0	0.5	4.865821695327759
1030	sub_31	L-Pcom	without_pp	2.0	0.0	90.0
1031	sub_32	L-Pcom	without_pp	0.0	0.7944732297063903	0.6999969482421875
1032	sub_33	L-Pcom	without_pp	1.0	0.0	90.0
1033	sub_34	L-Pcom	without_pp	0.0	0.8516746411483254	0.7672836571931834
1034	sub_35	L-Pcom	without_pp	1.0	0.0	90.0
1035	sub_36	L-Pcom	without_pp			
1036	sub_37	L-Pcom	without_pp	1.0	0.37158469945355194	3.811099052429199
1037	sub_38	L-Pcom	without_pp	1.0	0.0	90.0
1038	sub_39	L-Pcom	without_pp	1.0	0.07692307692307693	5.187651252746582
1039	sub_40	L-Pcom	without_pp	0.0	0.6744639376218323	1.4051254987716675
1040	sub_41	L-Pcom	without_pp	1.0	0.5876288659793815	1.6241358518600464
1041	sub_42	L-Pcom	without_pp	1.0	0.0	90.0
1042	sub_43	L-Pcom	without_pp	1.0	0.0	90.0
1043	sub_44	L-Pcom	without_pp	2.0	0.6986899563318777	5.209952354431152
1044	sub_45	L-Pcom	without_pp			
1045	sub_46	L-Pcom	without_pp	0.0	0.8717047451669595	0.431640625
1046	sub_47	L-Pcom	without_pp	0.0	0.7443946188340806	0.75
1047	sub_48	L-Pcom	without_pp	0.0	0.7773851590106007	0.8648066520690918
1048	sub_49	L-Pcom	without_pp	2.0	0.0	90.0
1049	sub_50	L-Pcom	without_pp	1.0	0.62882096069869	1.9663081705570224
1050	sub_51	L-Pcom	without_pp	1.0	0.0	90.0
1051	sub_52	L-Pcom	without_pp			
1052	sub_53	L-Pcom	without_pp			
1053	sub_54	L-Pcom	without_pp			
1054	sub_55	L-Pcom	without_pp			
1055	sub_56	L-Pcom	without_pp			
1056	sub_57	L-Pcom	without_pp			
1057	sub_58	L-Pcom	without_pp			
1058	sub_59	L-Pcom	without_pp	1.0	0.0	90.0
1059	sub_60	L-Pcom	without_pp			
1060	sub_61	L-Pcom	without_pp	0.0	0.48398576512455516	4.037911963462829
1061	sub_62	L-Pcom	without_pp			
1062	sub_63	L-Pcom	without_pp	2.0	0.0	90.0
1063	sub_64	L-Pcom	without_pp	0.0	0.9022556390977443	0.404296875
1064	sub_65	L-Pcom	without_pp	0.0	0.8083623693379791	1.5
1065	sub_66	L-Pcom	without_pp	0.0	0.844017094017094	0.70001220703125
1066	sub_67	L-Pcom	without_pp	1.0	0.0	90.0
1067	sub_68	L-Pcom	without_pp	0.0	0.8260869565217391	0.75
1068	sub_69	L-Pcom	without_pp	1.0	0.0	90.0
1069	sub_70	L-Pcom	without_pp	1.0	0.5611510791366906	1.1446645259857178
1070	sub_71	L-Pcom	without_pp			
1071	sub_72	L-Pcom	without_pp	1.0	0.0	90.0
1072	sub_73	L-Pcom	without_pp	1.0	0.0	90.0
1073	sub_74	L-Pcom	without_pp	0.0	0.7941176470588235	0.6999969482421875
1074	sub_75	L-Pcom	without_pp			
1075	sub_76	L-Pcom	without_pp			
1076	sub_77	L-Pcom	without_pp	1.0	0.036939313984168866	6.46450662612915
1077	sub_78	L-Pcom	without_pp	0.0	0.7807486631016043	0.75
1078	sub_79	L-Pcom	without_pp	0.0	0.7569331158238173	2.102632462978363
1079	sub_80	L-Pcom	without_pp			
1080	sub_81	L-Pcom	without_pp			
1081	sub_82	L-Pcom	without_pp	0.0	0.7505551443375278	0.8203125
1082	sub_83	L-Pcom	without_pp	2.0	0.0	90.0
1083	sub_84	L-Pcom	without_pp	0.0	0.8	0.70001220703125
1084	sub_85	L-Pcom	without_pp	0.0	0.7107438016528926	0.5846923828124984
1085	sub_86	L-Pcom	without_pp	0.0	0.7238095238095238	1.9201006889343262
1086	sub_87	L-Pcom	without_pp			
1087	sub_88	L-Pcom	without_pp			
1088	sub_89	L-Pcom	without_pp	2.0	0.0	90.0
1089	sub_90	L-Pcom	without_pp	1.0	0.0	90.0
1090	sub_91	L-Pcom	without_pp	2.0	0.3076923076923077	5.122123527526855
1091	sub_92	L-Pcom	without_pp	0.0	0.912772585669782	0.541015625
1092	sub_93	L-Pcom	without_pp			
1093	sub_94	L-Pcom	without_pp			
1094	sub_95	L-Pcom	without_pp	0.0	0.8777292576419214	0.376953125
1095	sub_96	L-Pcom	without_pp	0.0	0.48923076923076925	4.53090317249298
1096	sub_97	L-Pcom	without_pp	1.0	0.5661764705882353	2.491004705429077
1097	sub_98	L-Pcom	without_pp	2.0	0.0	90.0
1098	sub_99	L-Pcom	without_pp			
1099	sub_100	L-Pcom	without_pp	0.0	0.922300706357215	0.75
1100	sub_101	L-Pcom	without_pp	1.0	0.7109634551495017	1.6456025838851929
1101	sub_102	L-Pcom	without_pp	0.0	0.9304347826086956	0.36328125
1102	sub_103	L-Pcom	without_pp	4.0	0.5029940119760479	1.401437640190124
1103	sub_104	L-Pcom	without_pp	0.0	0.8191653786707882	0.75
1104	sub_105	L-Pcom	without_pp			
1105	sub_106	L-Pcom	without_pp	3.0	0.0	90.0
1106	sub_107	L-Pcom	without_pp			
1107	sub_108	L-Pcom	without_pp	1.0	0.8297455968688845	0.546875
1108	sub_109	L-Pcom	without_pp			
1109	sub_110	L-Pcom	without_pp	1.0	0.0	90.0
1110	sub_111	L-Pcom	without_pp	0.0	0.5402843601895735	7.095059466362001
1111	sub_112	L-Pcom	without_pp	1.0	0.797843665768194	3.5384460926055907
1112	sub_113	L-Pcom	without_pp	1.0	0.0	90.0
1113	sub_114	L-Pcom	without_pp			
1114	sub_115	L-Pcom	without_pp	0.0	0.8317929759704251	0.7290648043155662
1115	sub_116	L-Pcom	without_pp			
1116	sub_117	L-Pcom	without_pp	0.0	0.8166449934980494	0.376953125
1117	sub_118	L-Pcom	without_pp			
1118	sub_119	L-Pcom	without_pp			
1119	sub_120	L-Pcom	without_pp	0.0	0.8958594730238394	0.431640625
1120	sub_121	L-Pcom	without_pp	1.0	0.0	90.0
1121	sub_122	L-Pcom	without_pp	1.0	0.0	90.0
1122	sub_123	L-Pcom	without_pp	0.0	0.9243697478991597	0.58984375
1123	sub_124	L-Pcom	without_pp	2.0	0.0	90.0
1124	sub_125	L-Pcom	without_pp			
1125	sub_1	MergedBin	without_pp	4.0	0.880225988700565	0.625
1126	sub_2	MergedBin	without_pp	3.0	0.8826533298236378	0.6463397741317749
1127	sub_3	MergedBin	without_pp	3.0	0.8450745827795008	0.50390625
1128	sub_4	MergedBin	without_pp	2.0	0.8767383320265754	0.5745242834091187
1129	sub_5	MergedBin	without_pp	0.0	0.7711730130334782	3.493760108947754
1130	sub_6	MergedBin	without_pp	2.0	0.8092886413785858	1.8501609563827515
1131	sub_7	MergedBin	without_pp	0.0	0.9324447137231142	0.544921875
1132	sub_8	MergedBin	without_pp	3.0	0.9208066896212495	0.50390625
1133	sub_9	MergedBin	without_pp	2.0	0.8724324324324324	0.8179687499999382
1134	sub_10	MergedBin	without_pp	0.0	0.9225780761135445	0.431640625
1135	sub_11	MergedBin	without_pp	4.0	0.7880280822761423	4.629025459289551
1136	sub_12	MergedBin	without_pp	2.0	0.934845238974662	0.498046875
1137	sub_13	MergedBin	without_pp	2.0	0.9469489089246047	0.40234375
1138	sub_14	MergedBin	without_pp	2.0	0.9341238471673253	0.552734375
1139	sub_15	MergedBin	without_pp	4.0	0.9278204370939162	0.6104320287704468
1140	sub_16	MergedBin	without_pp	0.0	0.9072685926050702	0.75
1141	sub_17	MergedBin	without_pp	1.0	0.8651184859108523	0.4375
1142	sub_18	MergedBin	without_pp	2.0	0.898	0.482421875
1143	sub_19	MergedBin	without_pp	0.0	0.9240147842365477	0.439453125
1144	sub_20	MergedBin	without_pp	0.0	0.9421472937000888	0.4609375
1145	sub_21	MergedBin	without_pp	1.0	0.8666000856042231	0.70001220703125
1146	sub_22	MergedBin	without_pp	4.0	0.8514917127071823	0.70001220703125
1147	sub_23	MergedBin	without_pp	2.0	0.8857399599087579	0.5938591957092285
1148	sub_24	MergedBin	without_pp	2.0	0.8719813035575176	1.1419963836669922
1149	sub_25	MergedBin	without_pp	2.0	0.8291715719685235	0.70001220703125
1150	sub_26	MergedBin	without_pp	0.0	0.9164453213933369	0.482421875
1151	sub_27	MergedBin	without_pp	3.0	0.8845987360401697	0.486328125
1152	sub_28	MergedBin	without_pp	1.0	0.8317901234567902	0.70001220703125
1153	sub_29	MergedBin	without_pp	4.0	0.9089751126788164	0.46875
1154	sub_30	MergedBin	without_pp	7.0	0.8983552838868234	1.1087142825125815
1155	sub_31	MergedBin	without_pp	0.0	0.7897391554979104	4.065005397796634
1156	sub_32	MergedBin	without_pp	3.0	0.9028434668642087	0.419921875
1157	sub_33	MergedBin	without_pp	2.0	0.8979008073817762	0.380859375
1158	sub_34	MergedBin	without_pp	0.0	0.9113382827379795	0.373046875
1159	sub_35	MergedBin	without_pp	4.0	0.8878828605786234	1.1193554401397705
1160	sub_36	MergedBin	without_pp	3.0	0.8871917856061841	0.777383029460907
1161	sub_37	MergedBin	without_pp	1.0	0.9041590041024189	0.33984375
1162	sub_38	MergedBin	without_pp	0.0	0.925753339546443	0.505859375
1163	sub_39	MergedBin	without_pp	5.0	0.8994930225265249	0.9433411955833435
1164	sub_40	MergedBin	without_pp	0.0	0.8217414248021109	0.70001220703125
1165	sub_41	MergedBin	without_pp	2.0	0.8676949200509411	0.75
1166	sub_42	MergedBin	without_pp	4.0	0.9209830455747395	0.431640625
1167	sub_43	MergedBin	without_pp	3.0	0.9067851723390419	0.431640625
1168	sub_44	MergedBin	without_pp	3.0	0.9109475184041795	0.75
1169	sub_45	MergedBin	without_pp	3.0	0.9402564198969808	0.388671875
1170	sub_46	MergedBin	without_pp	2.0	0.9108851674641149	0.431640625
1171	sub_47	MergedBin	without_pp	3.0	0.9346084259498577	0.544921875
1172	sub_48	MergedBin	without_pp	1.0	0.9034293780619447	0.70001220703125
1173	sub_49	MergedBin	without_pp	3.0	0.8204994019138756	5.833280611038199
1174	sub_50	MergedBin	without_pp	2.0	0.916952338825611	0.4453125
1175	sub_51	MergedBin	without_pp	2.0	0.9103401667042127	0.431640625
1176	sub_52	MergedBin	without_pp	0.0	0.9445836814257867	0.56640625
1177	sub_53	MergedBin	without_pp	1.0	0.9542445368797234	0.408203125
1178	sub_54	MergedBin	without_pp	0.0	0.9259514888582134	0.408203125
1179	sub_55	MergedBin	without_pp	0.0	0.900268689742374	0.8546032905578613
1180	sub_56	MergedBin	without_pp	1.0	0.9078277379822215	0.58203125
1181	sub_57	MergedBin	without_pp	0.0	0.920661663348139	0.431640625
1182	sub_58	MergedBin	without_pp	1.0	0.9229153539172443	0.353515625
1183	sub_59	MergedBin	without_pp	4.0	0.9168199671854025	0.3984375
1184	sub_60	MergedBin	without_pp	1.0	0.9277951466428466	0.4609375
1185	sub_61	MergedBin	without_pp	1.0	0.9207648123377135	0.62890625
1186	sub_62	MergedBin	without_pp	0.0	0.9525008392077879	0.544921875
1187	sub_63	MergedBin	without_pp	2.0	0.9074516452184634	0.431640625
1188	sub_64	MergedBin	without_pp	2.0	0.952338028169014	0.404296875
1189	sub_65	MergedBin	without_pp	0.0	0.9412903225806453	0.431640625
1190	sub_66	MergedBin	without_pp	1.0	0.9130949561922804	0.439453125
1191	sub_67	MergedBin	without_pp	3.0	0.8952894174486667	0.48046875
1192	sub_68	MergedBin	without_pp	1.0	0.8074552833308282	1.3683756589889526
1193	sub_69	MergedBin	without_pp	2.0	0.8931852168340098	0.734375
1194	sub_70	MergedBin	without_pp	3.0	0.8536090835360909	0.5469028949737549
1195	sub_71	MergedBin	without_pp	1.0	0.8479079912750347	0.70001220703125
1196	sub_72	MergedBin	without_pp	1.0	0.9148327464788731	0.431640625
1197	sub_73	MergedBin	without_pp	1.0	0.8571258695522921	0.70001220703125
1198	sub_74	MergedBin	without_pp	0.0	0.9367676767676768	0.529296875
1199	sub_75	MergedBin	without_pp	2.0	0.8844535382002084	1.3649674654006958
1200	sub_76	MergedBin	without_pp	2.0	0.8494561504913037	0.7734375
1201	sub_77	MergedBin	without_pp	2.0	0.8457174231332357	0.70001220703125
1202	sub_78	MergedBin	without_pp	1.0	0.8674165824064712	0.466796875
1203	sub_79	MergedBin	without_pp	8.0	0.9364885496183206	0.46484375
1204	sub_80	MergedBin	without_pp	0.0	0.8589236081866419	0.40234375
1205	sub_81	MergedBin	without_pp	0.0	0.9371763116415223	0.55859375
1206	sub_82	MergedBin	without_pp	2.0	0.88894019856846	0.8113231062889099
1207	sub_83	MergedBin	without_pp	4.0	0.8888472586486824	1.2207578420639038
1208	sub_84	MergedBin	without_pp	1.0	0.9056584725657463	0.5993834733963013
1209	sub_85	MergedBin	without_pp	0.0	0.927595044852627	0.5078125
1210	sub_86	MergedBin	without_pp	1.0	0.8635603345280766	0.75
1211	sub_87	MergedBin	without_pp	1.0	0.9137565450690207	0.390625
1212	sub_88	MergedBin	without_pp	2.0	0.8600222051413443	1.5574454069137573
1213	sub_89	MergedBin	without_pp	2.0	0.9249666518452645	0.5524271726608276
1214	sub_90	MergedBin	without_pp	3.0	0.9378026070763501	0.431640625
1215	sub_91	MergedBin	without_pp	6.0	0.9383112869328718	0.509765625
1216	sub_92	MergedBin	without_pp	0.0	0.9397159598768497	0.541015625
1217	sub_93	MergedBin	without_pp	1.0	0.9347919347919348	0.517578125
1218	sub_94	MergedBin	without_pp	1.0	0.953796350794585	0.390625
1219	sub_95	MergedBin	without_pp	1.0	0.9285270354257302	0.376953125
1220	sub_96	MergedBin	without_pp	1.0	0.9271933530488664	0.375
1221	sub_97	MergedBin	without_pp	5.0	0.9081973126521778	0.3984375
1222	sub_98	MergedBin	without_pp	2.0	0.9312742794110593	0.369140625
1223	sub_99	MergedBin	without_pp	0.0	0.9430307405402153	0.423828125
1224	sub_100	MergedBin	without_pp	2.0	0.9246874091305611	0.3984375
1225	sub_101	MergedBin	without_pp	2.0	0.9365467896817925	0.40625
1226	sub_102	MergedBin	without_pp	1.0	0.9553980149888597	0.36328125
1227	sub_103	MergedBin	without_pp	6.0	0.907209136331192	0.75
1228	sub_104	MergedBin	without_pp	2.0	0.9353678038379531	0.419921875
1229	sub_105	MergedBin	without_pp	1.0	0.9556451612903225	0.443359375
1230	sub_106	MergedBin	without_pp	2.0	0.9703461878528191	0.447265625
1231	sub_107	MergedBin	without_pp	0.0	0.945092952875054	0.431640625
1232	sub_108	MergedBin	without_pp	2.0	0.9355332167832168	0.546875
1233	sub_109	MergedBin	without_pp	0.0	0.9434774105221984	0.54296875
1234	sub_110	MergedBin	without_pp	1.0	0.9220196096398791	0.41796875
1235	sub_111	MergedBin	without_pp	0.0	0.9192307692307693	0.548828125
1236	sub_112	MergedBin	without_pp	0.0	0.909405255878285	0.484375
1237	sub_113	MergedBin	without_pp	0.0	0.9436867207765041	0.431640625
1238	sub_114	MergedBin	without_pp	3.0	0.9581279169131663	0.419921875
1239	sub_115	MergedBin	without_pp	0.0	0.9489696284495606	0.431640625
1240	sub_116	MergedBin	without_pp	1.0	0.9614246156784111	0.390625
1241	sub_117	MergedBin	without_pp	2.0	0.9326779394416044	0.376953125
1242	sub_118	MergedBin	without_pp	1.0	0.9273952475046867	0.603515625
1243	sub_119	MergedBin	without_pp	1.0	0.9346911957950066	0.462890625
1244	sub_120	MergedBin	without_pp	2.0	0.9161787117991498	0.431640625
1245	sub_121	MergedBin	without_pp	2.0	0.9565017378859129	0.40625
1246	sub_122	MergedBin	without_pp	1.0	0.9299527288354105	0.556640625
1247	sub_123	MergedBin	without_pp	4.0	0.92534504391468	0.75
1248	sub_124	MergedBin	without_pp	0.0	0.9553628773281952	0.400390625
1249	sub_125	MergedBin	without_pp	1.0	0.9546351084812623	0.50390625
1250	sub_1	R-ACA	without_pp	1.0	0.8005631159080244	3.802131414413452
1251	sub_2	R-ACA	without_pp	1.0	0.6425855513307984	2.555412387847899
1252	sub_3	R-ACA	without_pp	0.0	0.8015463917525772	0.7126310467720032
1253	sub_4	R-ACA	without_pp	1.0	0.832318311002842	0.70001220703125
1254	sub_5	R-ACA	without_pp	0.0	0.7643546164446486	0.7570312499999936
1255	sub_6	R-ACA	without_pp	0.0	0.8693424423569598	0.484375
1256	sub_7	R-ACA	without_pp	1.0	0.9170243204577968	0.544921875
1257	sub_8	R-ACA	without_pp	0.0	0.9050279329608939	0.50390625
1258	sub_9	R-ACA	without_pp	0.0	0.912751677852349	0.431640625
1259	sub_10	R-ACA	without_pp	0.0	0.913393279697113	0.431640625
1260	sub_11	R-ACA	without_pp	0.0	0.9106918238993711	0.498046875
1261	sub_12	R-ACA	without_pp	0.0	0.9471445929526123	0.498046875
1262	sub_13	R-ACA	without_pp	0.0	0.8736059479553903	0.8073918223381042
1263	sub_14	R-ACA	without_pp	0.0	0.8838821490467937	0.552734375
1264	sub_15	R-ACA	without_pp	5.0	0.766109785202864	4.8259872436523406
1265	sub_16	R-ACA	without_pp	0.0	0.923076923076923	0.431640625
1266	sub_17	R-ACA	without_pp	0.0	0.7893907563025211	0.5304704904556274
1267	sub_18	R-ACA	without_pp	0.0	0.8839285714285714	0.482421875
1268	sub_19	R-ACA	without_pp	0.0	0.9319407008086253	0.439453125
1269	sub_20	R-ACA	without_pp	0.0	0.8796019900497513	0.8803200721740723
1270	sub_21	R-ACA	without_pp	0.0	0.793038570084666	0.986194875836372
1271	sub_22	R-ACA	without_pp	1.0	0.7998536406878888	5.985305690765379
1272	sub_23	R-ACA	without_pp	0.0	0.905373831775701	0.419921875
1273	sub_24	R-ACA	without_pp	0.0	0.7202216066481995	7.807063770294189
1274	sub_25	R-ACA	without_pp	0.0	0.8156490812092472	0.6905339956283569
1275	sub_26	R-ACA	without_pp	0.0	0.8993482983345402	0.482421875
1276	sub_27	R-ACA	without_pp	0.0	0.8520998174071821	0.70001220703125
1277	sub_28	R-ACA	without_pp	0.0	0.7448275862068965	1.15234375
1278	sub_29	R-ACA	without_pp	1.0	0.9042416452442159	0.70001220703125
1279	sub_30	R-ACA	without_pp	0.0	0.857727737973388	0.48046875
1280	sub_31	R-ACA	without_pp	0.0	0.8333333333333333	0.466796875
1281	sub_32	R-ACA	without_pp	0.0	0.8702115494568325	0.419921875
1282	sub_33	R-ACA	without_pp	0.0	0.8933185677371724	0.380859375
1283	sub_34	R-ACA	without_pp	0.0	0.7719083969465649	1.1796778440475464
1284	sub_35	R-ACA	without_pp	0.0	0.9183567342693708	0.390625
1285	sub_36	R-ACA	without_pp	2.0	0.7455714061765167	3.4765625
1286	sub_37	R-ACA	without_pp	1.0	0.8359177785791561	0.480611652135849
1287	sub_38	R-ACA	without_pp	0.0	0.9104589917231	0.505859375
1288	sub_39	R-ACA	without_pp	0.0	0.8965839962564343	0.421875
1289	sub_40	R-ACA	without_pp	1.0	0.8341463414634147	0.70001220703125
1290	sub_41	R-ACA	without_pp	0.0	0.7736563209689629	0.75
1291	sub_42	R-ACA	without_pp	0.0	0.9137148047229791	0.431640625
1292	sub_43	R-ACA	without_pp	0.0	0.8653624856156502	0.431640625
1293	sub_44	R-ACA	without_pp	0.0	0.9235209235209235	0.431640625
1294	sub_45	R-ACA	without_pp	1.0	0.85207520397304	6.300494194030762
1295	sub_46	R-ACA	without_pp	3.0	0.7550561797752808	8.854404258728026
1296	sub_47	R-ACA	without_pp	1.0	0.9015025041736227	0.544921875
1297	sub_48	R-ACA	without_pp	1.0	0.8720787207872079	0.5078125
1298	sub_49	R-ACA	without_pp	1.0	0.865490918662806	0.6380533576011658
1299	sub_50	R-ACA	without_pp	0.0	0.9569739952718677	0.4453125
1300	sub_51	R-ACA	without_pp	0.0	0.9069373942470389	0.431640625
1301	sub_52	R-ACA	without_pp	1.0	0.9151999999999999	0.56640625
1302	sub_53	R-ACA	without_pp	0.0	0.9457831325301205	0.408203125
1303	sub_54	R-ACA	without_pp	0.0	0.9276257722859665	0.408203125
1304	sub_55	R-ACA	without_pp	0.0	0.8644578313253013	0.490234375
1305	sub_56	R-ACA	without_pp	0.0	0.8363201911589008	0.58203125
1306	sub_57	R-ACA	without_pp	0.0	0.882604970008569	1.3159355521202056
1307	sub_58	R-ACA	without_pp	0.0	0.8901098901098902	0.70703125
1308	sub_59	R-ACA	without_pp	1.0	0.9147227533460803	0.3984375
1309	sub_60	R-ACA	without_pp	0.0	0.9260869565217391	0.4609375
1310	sub_61	R-ACA	without_pp	0.0	0.9010989010989011	0.75
1311	sub_62	R-ACA	without_pp	0.0	0.943359375	0.544921875
1312	sub_63	R-ACA	without_pp	0.0	0.9122401847575058	0.431640625
1313	sub_64	R-ACA	without_pp	0.0	0.9077777777777778	0.404296875
1314	sub_65	R-ACA	without_pp	1.0	0.8196531791907514	2.7299349308013916
1315	sub_66	R-ACA	without_pp	0.0	0.9193095142513046	0.439453125
1316	sub_67	R-ACA	without_pp	1.0	0.8665879574970483	1.662609338760376
1317	sub_68	R-ACA	without_pp	0.0	0.7990074441687346	0.572265625
1318	sub_69	R-ACA	without_pp	1.0	0.8899851998026641	0.734375
1319	sub_70	R-ACA	without_pp	0.0	0.8162267839687194	0.5469028949737549
1320	sub_71	R-ACA	without_pp	0.0	0.8089668615984406	0.40625
1321	sub_72	R-ACA	without_pp	0.0	0.7322654462242563	5.806060028076169
1322	sub_73	R-ACA	without_pp	1.0	0.7942028985507246	1.8747997164726207
1323	sub_74	R-ACA	without_pp	0.0	0.9369024856596558	0.529296875
